OTUS	1000	10C2	338b	402	407	413	427	459	482	486	494	59C2	600	601	605	609	610	611	615	618	624	628	629	632	640	647	648	653	654	655	661	666b	671	679	680	681	685	699	703	704	705	707	710	802	804	807	809	818	820	823	829	830	841	845	846	848
Y_OTU_141	1	0	57	0	0	4	30	0	34	103	42	1	1	133	146	23	0	1043	5	93	0	0	270	0	0	6	1	19	29	4	30	105	174	16	39	639	0	48	359	31	2	0	38	116	27	13	0	12	144	141	33	17	5	19	201	425
Y_OTU_142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0
Y_OTU_143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
Y_OTU_144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y_OTU_145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y_OTU_146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y_OTU_147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0
Y_OTU_148	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	85	0	0	0	0	0	0	0	10	0	0	0	0	0	0	30	0	0	0	0	0	0	0	8	0	0	6
Y_OTU_149	3	0	3	0	0	0	4	0	5	7	2	1	0	5	6	4	0	38	0	7	0	4	37	0	0	0	0	1	3	0	1	12	68	3	1	27	0	7	19	2	0	0	0	2	0	2	1	0	11	38	0	0	1	1	7	13
Y_OTU_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0
