Bagged	Y_OTU_112	Y_OTU_353	0.728869	0.000902974
Bagged	Y_OTU_112	Y_OTU_359	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_365	-0.1583	0.54397
Bagged	Y_OTU_112	Y_OTU_377	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_38	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_380	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_384	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_385	-0.333753	0.190465
Bagged	Y_OTU_112	Y_OTU_387	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_388	-0.138675	0.59556
Bagged	Y_OTU_112	Y_OTU_39	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_393	-0.0911086	0.728019
Bagged	Y_OTU_112	Y_OTU_395	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_398	-0.179134	0.491499
Bagged	Y_OTU_112	Y_OTU_399	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_405	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_406	-0.179134	0.491499
Bagged	Y_OTU_112	Y_OTU_410	-0.0911086	0.728019
Bagged	Y_OTU_112	Y_OTU_412	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_45	1	0
Bagged	Y_OTU_112	Y_OTU_47	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_50	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_53	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_55	0.206673	0.426104
Bagged	Y_OTU_112	Y_OTU_57	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_6	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_62	-0.0911086	0.728019
Bagged	Y_OTU_112	Y_OTU_63	-0.102062	0.696699
Bagged	Y_OTU_112	Y_OTU_64	-0.102062	0.696699
Bagged	Y_OTU_112	Y_OTU_65	0.051031	0.845779
Bagged	Y_OTU_112	Y_OTU_66	1	0
Bagged	Y_OTU_112	Y_OTU_67	0	1
Bagged	Y_OTU_112	Y_OTU_68	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_71	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_72	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_73	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_74	-0.137132	0.599698
Bagged	Y_OTU_112	Y_OTU_75	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_8	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_87	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_89	0.294931	0.250474
Bagged	Y_OTU_112	Y_OTU_91	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_92	-0.0911086	0.728019
Bagged	Y_OTU_112	Y_OTU_93	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_94	-0.0911086	0.728019
Bagged	Y_OTU_112	Y_OTU_96	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_97	-0.0625	0.81165
Bagged	Y_OTU_112	Y_OTU_99	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_12	0.312972	0.221274
Bagged	Y_OTU_117	Y_OTU_122	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_124	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_126	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_127	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_13	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_130	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_131	1	0
Bagged	Y_OTU_117	Y_OTU_136	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_137	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_138	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_142	0.409001	0.103073
Bagged	Y_OTU_117	Y_OTU_144	1	0
Bagged	Y_OTU_117	Y_OTU_145	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_146	0.366308	0.148143
Bagged	Y_OTU_117	Y_OTU_153	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_154	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_156	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_158	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_159	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_160	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_163	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_175	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_178	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_179	-0.115244	0.659615
Bagged	Y_OTU_117	Y_OTU_183	0.460338	0.0629654
Bagged	Y_OTU_117	Y_OTU_184	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_185	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_186	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_192	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_194	1	0
Bagged	Y_OTU_117	Y_OTU_203	0.40875	0.103306
Bagged	Y_OTU_117	Y_OTU_204	-0.137132	0.599698
Bagged	Y_OTU_117	Y_OTU_207	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_212	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_215	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_220	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_230	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_233	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_24	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_248	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_253	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_258	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_26	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_265	-0.221181	0.393589
Bagged	Y_OTU_117	Y_OTU_267	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_269	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_275	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_276	-0.221181	0.393589
Bagged	Y_OTU_117	Y_OTU_279	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_282	0.206933	0.425509
Bagged	Y_OTU_117	Y_OTU_283	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_285	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_287	-0.1583	0.54397
Bagged	Y_OTU_117	Y_OTU_288	0.480495	0.0509046
Bagged	Y_OTU_117	Y_OTU_29	-0.1583	0.54397
Bagged	Y_OTU_117	Y_OTU_295	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_30	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_301	1	0
Bagged	Y_OTU_117	Y_OTU_303	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_31	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_310	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_311	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_312	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_317	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_32	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_320	-0.115085	0.660061
Bagged	Y_OTU_117	Y_OTU_321	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_33	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_334	0.26081	0.311979
Bagged	Y_OTU_117	Y_OTU_338	-0.115085	0.660061
Bagged	Y_OTU_117	Y_OTU_34	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_340	0.41323	0.0992155
Bagged	Y_OTU_117	Y_OTU_341	-0.137132	0.599698
Bagged	Y_OTU_117	Y_OTU_344	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_345	0.257694	0.318003
Bagged	Y_OTU_117	Y_OTU_346	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_35	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_350	-0.115085	0.660061
Bagged	Y_OTU_117	Y_OTU_351	-0.115085	0.660061
Bagged	Y_OTU_117	Y_OTU_353	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_359	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_365	0.506561	0.037982
Bagged	Y_OTU_117	Y_OTU_377	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_38	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_380	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_384	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_385	0.30808	0.228966
Bagged	Y_OTU_117	Y_OTU_387	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_388	-0.138675	0.59556
Bagged	Y_OTU_117	Y_OTU_39	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_393	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_395	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_398	-0.179134	0.491499
Bagged	Y_OTU_117	Y_OTU_399	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_405	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_406	-0.179134	0.491499
Bagged	Y_OTU_117	Y_OTU_410	0.63776	0.00588067
Bagged	Y_OTU_117	Y_OTU_412	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_45	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_47	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_50	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_53	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_55	0.258341	0.316748
Bagged	Y_OTU_117	Y_OTU_57	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_6	1	0
Bagged	Y_OTU_117	Y_OTU_62	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_63	0.408248	0.103771
Bagged	Y_OTU_117	Y_OTU_64	0.357217	0.159245
Bagged	Y_OTU_117	Y_OTU_65	0.408248	0.103771
Bagged	Y_OTU_117	Y_OTU_66	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_67	0.334376	0.189587
Bagged	Y_OTU_117	Y_OTU_68	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_71	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_72	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_73	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_74	-0.137132	0.599698
Bagged	Y_OTU_117	Y_OTU_75	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_8	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_87	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_89	0.0536238	0.83804
Bagged	Y_OTU_117	Y_OTU_91	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_92	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_93	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_94	-0.0911086	0.728019
Bagged	Y_OTU_117	Y_OTU_96	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_97	-0.0625	0.81165
Bagged	Y_OTU_117	Y_OTU_99	-0.0625	0.81165
Bagged	Y_OTU_12	Y_OTU_122	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_124	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_126	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_127	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_13	0.447285	0.0718286
Bagged	Y_OTU_12	Y_OTU_130	0.00447285	0.9864
Bagged	Y_OTU_12	Y_OTU_131	0.312972	0.221274
Bagged	Y_OTU_12	Y_OTU_136	0.417296	0.0956048
Bagged	Y_OTU_12	Y_OTU_137	0.417296	0.0956048
Bagged	Y_OTU_12	Y_OTU_138	0.417296	0.0956048
Bagged	Y_OTU_12	Y_OTU_142	0.639401	0.00571512
Bagged	Y_OTU_12	Y_OTU_144	0.312972	0.221274
Bagged	Y_OTU_12	Y_OTU_145	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_146	0.477844	0.052383
Bagged	Y_OTU_12	Y_OTU_153	0.052162	0.842403
Bagged	Y_OTU_12	Y_OTU_154	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_156	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_158	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_159	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_160	0.26081	0.311979
Bagged	Y_OTU_12	Y_OTU_163	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_175	0	1
Bagged	Y_OTU_12	Y_OTU_178	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_179	0.294203	0.251699
Bagged	Y_OTU_12	Y_OTU_183	0.44446	0.0738613
Bagged	Y_OTU_12	Y_OTU_184	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_185	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_186	0.26081	0.311979
Bagged	Y_OTU_12	Y_OTU_192	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_194	0.312972	0.221274
Bagged	Y_OTU_12	Y_OTU_203	0.562503	0.0187464
Bagged	Y_OTU_12	Y_OTU_204	-0.0269293	0.918288
Bagged	Y_OTU_12	Y_OTU_207	0.26081	0.311979
Bagged	Y_OTU_12	Y_OTU_212	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_215	0.417296	0.0956048
Bagged	Y_OTU_12	Y_OTU_220	0.26081	0.311979
Bagged	Y_OTU_12	Y_OTU_230	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_233	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_24	0.487541	0.0471274
Bagged	Y_OTU_12	Y_OTU_248	0.366774	0.147589
Bagged	Y_OTU_12	Y_OTU_253	0.417296	0.0956048
Bagged	Y_OTU_12	Y_OTU_258	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_26	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_265	0.42009	0.0931781
Bagged	Y_OTU_12	Y_OTU_267	0.201278	0.438541
Bagged	Y_OTU_12	Y_OTU_269	0.12524	0.631983
Bagged	Y_OTU_12	Y_OTU_275	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_276	0.292502	0.25458
Bagged	Y_OTU_12	Y_OTU_279	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_282	0.319376	0.211459
Bagged	Y_OTU_12	Y_OTU_283	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_285	-0.104324	0.690287
Bagged	Y_OTU_12	Y_OTU_287	0.215271	0.406666
Bagged	Y_OTU_12	Y_OTU_288	0.31677	0.215418
Bagged	Y_OTU_12	Y_OTU_29	0.260346	0.312871
Bagged	Y_OTU_12	Y_OTU_295	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_30	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_301	0.312972	0.221274
Bagged	Y_OTU_12	Y_OTU_303	-0.418212	0.0948046
Bagged	Y_OTU_12	Y_OTU_31	0.208648	0.421597
Bagged	Y_OTU_12	Y_OTU_310	-0.052162	0.842403
Bagged	Y_OTU_12	Y_OTU_311	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_312	-0.052162	0.842403
Bagged	Y_OTU_12	Y_OTU_317	0.156486	0.548655
Bagged	Y_OTU_12	Y_OTU_32	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_320	0.300387	0.2414
Bagged	Y_OTU_12	Y_OTU_321	0.0849842	0.745713
Bagged	Y_OTU_12	Y_OTU_33	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_334	0.121639	0.641887
Bagged	Y_OTU_12	Y_OTU_338	0.154431	0.553982
Bagged	Y_OTU_12	Y_OTU_34	0.26081	0.311979
Bagged	Y_OTU_12	Y_OTU_340	0.35164	0.166328
Bagged	Y_OTU_12	Y_OTU_341	0.313053	0.221147
Bagged	Y_OTU_12	Y_OTU_344	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_345	0.342213	0.178777
Bagged	Y_OTU_12	Y_OTU_346	0.246007	0.341203
Bagged	Y_OTU_12	Y_OTU_35	0.417296	0.0956048
Bagged	Y_OTU_12	Y_OTU_350	-0.0197747	0.93995
Bagged	Y_OTU_12	Y_OTU_351	-0.528267	0.0292681
Bagged	Y_OTU_12	Y_OTU_353	0.192333	0.459572
Bagged	Y_OTU_12	Y_OTU_359	0.104324	0.690287
Bagged	Y_OTU_12	Y_OTU_365	0.10647	0.684222
Bagged	Y_OTU_12	Y_OTU_377	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_38	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_380	0.26081	0.311979
Bagged	Y_OTU_12	Y_OTU_384	-0.104324	0.690287
Bagged	Y_OTU_12	Y_OTU_385	0.272246	0.290452
Bagged	Y_OTU_12	Y_OTU_387	0.26081	0.311979
Bagged	Y_OTU_12	Y_OTU_388	0.10127	0.69895
Bagged	Y_OTU_12	Y_OTU_39	0.417296	0.0956048
Bagged	Y_OTU_12	Y_OTU_393	0.465177	0.0598951
Bagged	Y_OTU_12	Y_OTU_395	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_398	0.425059	0.0889737
Bagged	Y_OTU_12	Y_OTU_399	0.417296	0.0956048
Bagged	Y_OTU_12	Y_OTU_405	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_406	-0.0190544	0.942133
Bagged	Y_OTU_12	Y_OTU_410	0.295208	0.250007
Bagged	Y_OTU_12	Y_OTU_412	0.104324	0.690287
Bagged	Y_OTU_12	Y_OTU_45	0.156486	0.548655
Bagged	Y_OTU_12	Y_OTU_47	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_50	0.26081	0.311979
Bagged	Y_OTU_12	Y_OTU_53	0.26081	0.311979
Bagged	Y_OTU_12	Y_OTU_55	0.579608	0.0147455
Bagged	Y_OTU_12	Y_OTU_57	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_6	0.312972	0.221274
Bagged	Y_OTU_12	Y_OTU_62	-0.418212	0.0948046
Bagged	Y_OTU_12	Y_OTU_63	0.382058	0.130184
Bagged	Y_OTU_12	Y_OTU_64	0.326941	0.200233
Bagged	Y_OTU_12	Y_OTU_65	0.433417	0.0822129
Bagged	Y_OTU_12	Y_OTU_66	0.156486	0.548655
Bagged	Y_OTU_12	Y_OTU_67	0.390821	0.120877
Bagged	Y_OTU_12	Y_OTU_68	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_71	0.417296	0.0956048
Bagged	Y_OTU_12	Y_OTU_72	0.26081	0.311979
Bagged	Y_OTU_12	Y_OTU_73	0.417296	0.0956048
Bagged	Y_OTU_12	Y_OTU_74	0.329884	0.195974
Bagged	Y_OTU_12	Y_OTU_75	0.104324	0.690287
Bagged	Y_OTU_12	Y_OTU_8	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_87	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_89	0.0388306	0.882372
Bagged	Y_OTU_12	Y_OTU_91	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_92	-0.0424921	0.871363
Bagged	Y_OTU_12	Y_OTU_93	0.365134	0.149547
Bagged	Y_OTU_12	Y_OTU_94	0.460704	0.0627296
Bagged	Y_OTU_12	Y_OTU_96	0.417296	0.0956048
Bagged	Y_OTU_12	Y_OTU_97	-0.286891	0.264227
Bagged	Y_OTU_12	Y_OTU_99	0.417296	0.0956048
Bagged	Y_OTU_122	Y_OTU_124	1	0
Bagged	Y_OTU_122	Y_OTU_126	1	0
Bagged	Y_OTU_122	Y_OTU_127	1	0
Bagged	Y_OTU_122	Y_OTU_13	-0.0911086	0.728019
Bagged	Y_OTU_122	Y_OTU_130	-0.0911086	0.728019
Bagged	Y_OTU_122	Y_OTU_131	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_136	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_137	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_138	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_142	0.306751	0.231084
Bagged	Y_OTU_122	Y_OTU_144	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_145	1	0
Bagged	Y_OTU_122	Y_OTU_146	0.418638	0.0944337
Bagged	Y_OTU_122	Y_OTU_153	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_154	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_156	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_158	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_159	1	0
Bagged	Y_OTU_122	Y_OTU_160	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_163	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_175	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_178	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_179	-0.115244	0.659615
Bagged	Y_OTU_122	Y_OTU_183	-0.115085	0.660061
Bagged	Y_OTU_122	Y_OTU_184	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_185	1	0
Bagged	Y_OTU_122	Y_OTU_186	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_192	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_194	-0.0625	0.81165
Bagged	Y_OTU_122	Y_OTU_203	0.357656	0.158697
Bagged	Y_OTU_122	Y_OTU_204	-0.137132	0.599698
Bagged	Y_OTU_122	Y_OTU_207	-0.0625	0.81165
