repseq	OTUS	domain	phylum	class	order	family	genus
603|388	OTU_2115	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
603|400	OTU_2133	acteria	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	Truepera
603|466	OTU_36	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
603|505	OTU_331	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella
603|517	OTU_334	acteria	Candidatus Saccharibacteria	unclassified_Candidatus Saccharibacteria	unclassified_Candidatus Saccharibacteria	unclassified_Candidatus Saccharibacteria	Saccharibacteria_genera_incertae_sedis
603|594	OTU_2131	acteria	Proteobacteria	etaproteobacteria	urkholderiales	urkholderiales_incertae_sedis	Aquabacterium
603|62	OTU_2128	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomicrobium
603|647	OTU_2126	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
603|65	OTU_2127	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
603|671	OTU_2118	acteria	Proteobacteria	etaproteobacteria	urkholderiales	urkholderiaceae	Polynucleobacter
603|674	OTU_3430	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
603|678	OTU_2116	acteria	Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria
603|680	OTU_332	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
603|768	OTU_333	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
603|773	OTU_2117	acteria	acteroidetes	acteroidia	acteroidales	Prolixibacteraceae	unclassified_Prolixibacteraceae
603|8	OTU_2122	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
603|813	OTU_330	Archaea	Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota
603|838	OTU_2119	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
603|84	OTU_2135	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
603|857	OTU_2113	acteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified_Actinomycetales	unclassified_Actinomycetales
603|917	OTU_2125	acteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
603|921	OTU_2120	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
603|924	OTU_2121	acteria	Proteobacteria	etaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera
603|975	OTU_2114	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
603|988	OTU_2129	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
60|439	OTU_344	acteria	Microgenomates	unclassified_Microgenomates	unclassified_Microgenomates	unclassified_Microgenomates	Microgenomates_genera_incertae_sedis
605|1014	OTU_3640	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
605|1047	OTU_2137	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
605|1066	OTU_2139	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
605|116	OTU_2148	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
605|1264	OTU_2140	acteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae
605|374	OTU_2144	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	dellovibrio
605|519	OTU_2147	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
605|540	OTU_2141	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter
605|57	OTU_2149	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Simkaniaceae	Simkania
60|560	OTU_2187	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	unclassified_Chitinophagaceae
605|634	OTU_2146	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
605|642	OTU_2143	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
605|676	OTU_2142	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
605|709	OTU_2150	acteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unclassified_Enterobacteriaceae
605|733	OTU_2136	acteria	Actinobacteria	Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria
605|751	OTU_2145	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium
605|798	OTU_2138	acteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto
606|102	OTU_2157	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
606|114	OTU_95	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
606|133	OTU_2158	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
606|147	OTU_2151	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified_Sphingomonadaceae
606|184	OTU_336	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
606|209	OTU_2156	acteria	acteroidetes	Cytophagia	Cytophagales	unclassified_Cytophagales	unclassified_Cytophagales
606|246	OTU_94	acteria	Microgenomates	unclassified_Microgenomates	unclassified_Microgenomates	unclassified_Microgenomates	Microgenomates_genera_incertae_sedis
606|251	OTU_2160	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
606|259	OTU_3431	acteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae Sedis XI	Anaerococcus
606|260	OTU_2152	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
606|263	OTU_2155	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
606|37	OTU_2161	acteria	Proteobacteria	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus
606|4	OTU_335	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
60|646	OTU_343	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
60|655	OTU_2190	acteria	Proteobacteria	etaproteobacteria	Methylophilales	Methylophilaceae	Methylophilus
606|55	OTU_2159	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
606|6	OTU_2154	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
606|98	OTU_2153	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
607|139	OTU_2166	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
607|145	OTU_2167	acteria	Proteobacteria	etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria
607|166	OTU_2171	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
607|184	OTU_337	acteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Aquihabitans
607|209	OTU_2170	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
607|244	OTU_2174	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces
607|271	OTU_2164	acteria	acteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	unclassified_Flammeovirgaceae
607|302	OTU_2165	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella
607|316	OTU_2169	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
607|540	OTU_2168	acteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	unclassified_Anaerolineaceae
607|567	OTU_2172	acteria	Verrucomicrobia	Subdivision5	unclassified_Subdivision5	unclassified_Subdivision5	Subdivision5_genera_incertae_sedis
607|590	OTU_338	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Singulisphaera
607|605	OTU_2163	acteria	Chlamydiae	Chlamydiia	Chlamydiales	unclassified_Chlamydiales	unclassified_Chlamydiales
607|628	OTU_2162	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
607|750	OTU_2173	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
609|15	OTU_339	acteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas
60a|109	OTU_2185	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
60a|128	OTU_2179	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
60a|143	OTU_2184	acteria	Acidobacteria	Acidobacteria_Gp6	unclassified_Acidobacteria_Gp6	unclassified_Acidobacteria_Gp6	Gp6
60a|168	OTU_342	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
60a|176	OTU_2182	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
60a|194	OTU_2178	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
60a|209	OTU_2186	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
60a|216	OTU_2183	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aestuariispira
60a|217	OTU_3649	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root
60a|226	OTU_2180	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
60a|290	OTU_340	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
60a|291	OTU_2175	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella
60a|313	OTU_2181	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified_Myxococcales	unclassified_Myxococcales
60a|344	OTU_96	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
60a|346	OTU_2176	acteria	Actinobacteria	Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria
60a|347	OTU_2177	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	unclassified_Chitinophagaceae
60a|49	OTU_341	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
6|1001	OTU_2801	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	unclassified_Parachlamydiaceae
610|16	OTU_2193	acteria	Verrucomicrobia	Subdivision3	unclassified_Subdivision3	unclassified_Subdivision3	Subdivision3_genera_incertae_sedis
610|22	OTU_2196	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	unclassified_Chitinophagaceae
610|26	OTU_2197	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
610|28	OTU_2198	acteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
610|30	OTU_2192	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
610|64	OTU_2194	acteria	Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes
610|8	OTU_2195	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
611|11	OTU_2201	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	acteriovoracaceae	Peredibacter
611|28	OTU_2200	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
611|32	OTU_2199	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified_Myxococcales	unclassified_Myxococcales
61|140	OTU_3440	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
6|1170	OTU_2803	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
6|1193	OTU_3489	acteria	acteroidetes	acteroidia	acteroidales	Porphyromonadaceae	unclassified_Porphyromonadaceae
612|289	OTU_345	acteria	Proteobacteria	Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria
612|370	OTU_13	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	Streptophyta
612|495	OTU_2202	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
61|283	OTU_3439	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Asaia
6|1289	OTU_3567	acteria	Candidatus Saccharibacteria	unclassified_Candidatus Saccharibacteria	unclassified_Candidatus Saccharibacteria	unclassified_Candidatus Saccharibacteria	Saccharibacteria_genera_incertae_sedis
61|306	OTU_2276	acteria	Firmicutes	acilli	acillales	Staphylococcaceae	Salinicoccus
6|131	OTU_2806	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
61|363	OTU_2280	acteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter
61|409	OTU_2279	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
614|1050	OTU_2219	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter
614|1081	OTU_2223	acteria	Proteobacteria	etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria
614|120	OTU_2220	acteria	Verrucomicrobia	Subdivision3	unclassified_Subdivision3	unclassified_Subdivision3	Subdivision3_genera_incertae_sedis
614|1331	OTU_3435	acteria	Proteobacteria	etaproteobacteria	urkholderiales	urkholderiales_incertae_sedis	unclassified_urkholderiales_incertae_sedis
614|1475	OTU_348	acteria	Firmicutes	acilli	Lactobacillales	Lactobacillaceae	Lactobacillus
614|1564	OTU_2232	acteria	Verrucomicrobia	Opitutae	unclassified_Opitutae	unclassified_Opitutae	unclassified_Opitutae
614|1623	OTU_2230	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	dellovibrio
614|1657	OTU_2203	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
614|2123	OTU_2237	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter
614|2195	OTU_2224	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
614|2291	OTU_2231	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
614|2343	OTU_2221	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	Streptophyta
614|2568	OTU_2228	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	unclassified_Rhodospirillales	Reyranella
614|2781	OTU_353	acteria	Firmicutes	acilli	acillales	acillaceae 2	Amphibacillus
614|2828	OTU_350	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
614|2852	OTU_346	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter
614|3024	OTU_2226	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	unclassified_Planctomycetaceae
614|3220	OTU_2211	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
614|3353	OTU_2212	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
614|3371	OTU_2217	acteria	Proteobacteria	etaproteobacteria	urkholderiales	urkholderiales_incertae_sedis	Rubrivivax
614|3476	OTU_3433	acteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
614|3510	OTU_2238	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
614|3514	OTU_2239	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Comamonadaceae	Comamonas
614|3523	OTU_351	acteria	Proteobacteria	etaproteobacteria	urkholderiales	urkholderiales_incertae_sedis	Sphaerotilus
614|3548	OTU_2213	acteria	Firmicutes	acilli	acillales	Staphylococcaceae	Salinicoccus
614|3655	OTU_2235	acteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	unclassified_Rhodobacteraceae
614|3763	OTU_2229	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	unclassified_Parachlamydiaceae
614|3800	OTU_2218	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	unclassified_Chitinophagaceae
614|3918	OTU_2214	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Cytophaga
614|3931	OTU_352	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma
614|4043	OTU_2234	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	unclassified_Rhizobiales	unclassified_Rhizobiales
614|4055	OTU_2240	acteria	Acidobacteria	Acidobacteria_Gp1	unclassified_Acidobacteria_Gp1	unclassified_Acidobacteria_Gp1	Granulicella
614|4139	OTU_3434	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	unclassified_Moraxellaceae
614|4156	OTU_2205	acteria	Acidobacteria	Acidobacteria_Gp1	unclassified_Acidobacteria_Gp1	unclassified_Acidobacteria_Gp1	Gp1
614|4242	OTU_3561	acteria	acteroidetes	acteroidia	acteroidales	Porphyromonadaceae	unclassified_Porphyromonadaceae
614|4299	OTU_2215	acteria	Proteobacteria	etaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas
614|4342	OTU_2225	acteria	Firmicutes	acilli	Lactobacillales	Lactobacillaceae	Lactobacillus
614|44	OTU_2210	acteria	Verrucomicrobia	Subdivision3	unclassified_Subdivision3	unclassified_Subdivision3	Subdivision3_genera_incertae_sedis
614|4683	OTU_2216	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	unclassified_Pseudomonadaceae
614|4702	OTU_3432	acteria	acteroidetes	acteroidia	acteroidales	Porphyromonadaceae	unclassified_Porphyromonadaceae
614|4780	OTU_2206	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
614|4797	OTU_2204	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
614|4831	OTU_2222	acteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unclassified_Enterobacteriaceae
614|4926	OTU_2236	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	lastomonas
614|719	OTU_347	acteria	Firmicutes	acilli	Lactobacillales	Lactobacillaceae	Lactobacillus
614|781	OTU_2233	acteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
614|855	OTU_2227	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella
614|890	OTU_349	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
614|953	OTU_2207	acteria	Acidobacteria	Acidobacteria_Gp1	unclassified_Acidobacteria_Gp1	unclassified_Acidobacteria_Gp1	Granulicella
614|958	OTU_2209	acteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	unclassified_Gammaproteobacteria_incertae_sedis	Plasticicumulans
614|959	OTU_2208	acteria	Proteobacteria	etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria
615|134	OTU_2243	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
615|186	OTU_2245	acteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella
615|378	OTU_2241	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Simkaniaceae	Simkania
615|39	OTU_2244	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
615|428	OTU_2248	acteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella
61|55	OTU_2278	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
615|518	OTU_2246	acteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
615|526	OTU_354	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
615|545	OTU_2249	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
615|557	OTU_2247	acteria	candidate division WPS-1	unclassified_candidate division WPS-1	unclassified_candidate division WPS-1	unclassified_candidate division WPS-1	WPS-1_genera_incertae_sedis
61|557	OTU_2277	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	unclassified_Cytophagaceae
615|698	OTU_2242	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Neokomagataea
61|699	OTU_361	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
61|743	OTU_2275	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
618|180	OTU_355	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
618|322	OTU_2252	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
618|357	OTU_356	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
618|569	OTU_2251	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
618|613	OTU_3436	acteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea
618|651	OTU_8	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
618|80	OTU_2250	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	Vampirovibrio
61C|1	OTU_3672	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
61C|138	OTU_2264	acteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	unclassified_Sinobacteraceae
61C|147	OTU_2258	acteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis
61C|15	OTU_2259	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
61C|155	OTU_2274	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
61C|177	OTU_2260	acteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	unclassified_Anaerolineaceae
61C|18	OTU_358	acteria	Candidatus Saccharibacteria	unclassified_Candidatus Saccharibacteria	unclassified_Candidatus Saccharibacteria	unclassified_Candidatus Saccharibacteria	Saccharibacteria_genera_incertae_sedis
61C|193	OTU_2270	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
61C|213	OTU_359	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
61C|221	OTU_2262	acteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Nevskia
61C|227	OTU_2263	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella
61C|24	OTU_2265	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	dellovibrio
61C|251	OTU_2261	acteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	unclassified_Alphaproteobacteria_incertae_sedis	Geminicoccus
61C|26	OTU_2266	acteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified_Actinomycetales	unclassified_Actinomycetales
61C|268	OTU_2267	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella
61C|30	OTU_2272	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Cellvibrio
61C|302	OTU_2269	acteria	Proteobacteria	etaproteobacteria	urkholderiales	urkholderiaceae	Chitinimonas
61C|306	OTU_2268	acteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae Sedis III	Thermoanaerobacterium
61C|32	OTU_2271	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella
61C|353	OTU_2257	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
